"","x","y"
"1",5,4.3294679764723
"2",5.03355704697987,3.97348807683589
"3",5.06711409395973,4.44268837115107
"4",5.1006711409396,3.81511811822789
"5",5.13422818791946,3.98942282660488
"6",5.16778523489933,4.19075329412422
"7",5.2013422818792,3.49791974703278
"8",5.23489932885906,3.90196485243894
"9",5.26845637583893,3.98414602697483
"10",5.30201342281879,3.96684795577923
"11",5.33557046979866,4.0761895368713
"12",5.36912751677852,4.05330345828589
"13",5.40268456375839,3.96186823735023
"14",5.43624161073826,4.35724940974382
"15",5.46979865771812,3.79449231432324
"16",5.50335570469799,4.01852715435071
"17",5.53691275167785,4.30851922735303
"18",5.57046979865772,4.12962747987534
"19",5.60402684563758,4.11764158172747
"20",5.63758389261745,4.22439070238274
"21",5.67114093959732,4.20631545020362
"22",5.70469798657718,4.1433180856664
"23",5.73825503355705,4.33079587030084
"24",5.77181208053691,4.27550839126759
"25",5.80536912751678,4.169441782768
"26",5.83892617449664,3.94103898981324
"27",5.87248322147651,4.13520257985273
"28",5.90604026845638,4.04558117166752
"29",5.93959731543624,3.80210213932301
"30",5.97315436241611,4.19685170531969
"31",6.00671140939597,4.29828420090912
"32",6.04026845637584,4.68154408251752
"33",6.0738255033557,4.69719360618283
"34",6.10738255033557,4.63109300385065
"35",6.14093959731544,4.21486643688809
"36",6.1744966442953,4.08914600465067
"37",6.20805369127517,4.30799033648227
"38",6.24161073825503,4.7722717174575
"39",6.2751677852349,4.57997067288322
"40",6.30872483221477,4.69514811243279
"41",6.34228187919463,4.50148832495297
"42",6.3758389261745,4.41595672689984
"43",6.40939597315436,4.89735524128438
"44",6.44295302013423,4.77437566820742
"45",6.47651006711409,4.69888156939103
"46",6.51006711409396,4.96818906522776
"47",6.54362416107383,5.19103951377162
"48",6.57718120805369,5.23292529694486
"49",6.61073825503356,5.3066654303201
"50",6.64429530201342,5.08273920476245
"51",6.67785234899329,5.44488709740048
"52",6.71140939597315,5.28892470514351
"53",6.74496644295302,5.40308747890917
"54",6.77852348993289,5.69747005765312
"55",6.81208053691275,5.63314037555672
"56",6.84563758389262,5.54175775839826
"57",6.87919463087248,5.82244659760805
"58",6.91275167785235,5.49039772394419
"59",6.94630872483221,5.42240418965429
"60",6.97986577181208,5.66983358721228
"61",7.01342281879195,5.61908873714935
"62",7.04697986577181,5.59942879505667
"63",7.08053691275168,5.53835024835037
"64",7.11409395973154,5.4378302872019
"65",7.14765100671141,5.84408396275888
"66",7.18120805369128,5.25879942957715
"67",7.21476510067114,5.79547445515568
"68",7.24832214765101,5.29998051254661
"69",7.28187919463087,5.63238260824758
"70",7.31543624161074,5.11413348725815
"71",7.3489932885906,5.43121006850535
"72",7.38255033557047,5.09112280850604
"73",7.41610738255034,5.35029436865142
"74",7.4496644295302,4.95494645055049
"75",7.48322147651007,5.27142419629362
"76",7.51677852348993,5.08143692651829
"77",7.5503355704698,4.91542793044074
"78",7.58389261744966,4.7835243539626
