"","x","y"
"1",85.0827197940089,180.248085581324
"2",85.2334227180108,178.577901010748
"3",85.3104616631754,177.853949120002
"4",85.312770283781,180.654245577649
"5",85.3519342164509,180.330134972091
"6",85.4333081422374,181.619923278197
"7",85.4339509364218,185.049307643217
"8",85.7989439903758,179.547667182909
"9",85.8912861254066,180.413579399203
"10",85.9239454148337,180.039270954675
"11",85.9635094436817,185.391859977081
"12",86.10682397848,185.491097973248
"13",86.3291495037265,179.786524998718
"14",86.3308060890995,185.016163482829
"15",86.4061310398392,179.945015222189
"16",86.4612438483164,183.192938534139
"17",86.607169045601,183.436540836838
"18",86.6175037296489,182.643710823385
"19",86.6934784245677,181.84719837386
"20",86.8312840512954,182.744060401788
"21",86.8339577037841,184.516546519464
"22",86.8384539033286,187.071959445316
"23",86.9188720406964,187.28196700882
"24",86.9518052437343,183.747314903458
"25",87.0037254691124,184.865114070305
"26",87.0513787050731,181.716163144007
"27",87.0850771898404,183.16838447119
"28",87.1118014701642,184.696428366246
"29",87.1772393654101,185.359709379319
"30",87.2340698284097,182.391913711279
"31",87.3663446563296,182.32629992248
"32",87.3821846372448,184.395679368709
"33",87.4803560785949,186.714576277729
"34",87.5080935144797,187.75114713215
"35",87.5884346920066,183.503798769411
"36",87.6671580853872,183.26486902389
"37",87.6687981025316,184.325163799987
"38",87.6717622787692,183.792301362209
"39",87.6792179956101,184.586656231577
"40",87.7290971158072,185.770704795919
"41",87.8503553220071,186.815219441852
"42",87.9801589692943,183.951001758276
"43",87.9985388484783,184.792547180664
"44",88.2718522939831,183.374803299925
"45",88.3351009828039,184.536325073324
"46",88.3691562362947,184.34507509062
"47",88.5359502770007,185.196852097099
"48",88.6503992066719,187.664567638735
"49",88.6958310427144,189.524521239357
"50",88.7161855516024,188.653758464688
"51",88.8190596597269,186.682976158876
"52",88.8256159005687,188.382738316505
"53",88.8338458258659,188.122476641284
"54",88.8402331643738,186.013799555656
"55",88.995337698143,188.470044013263
"56",89.2309932783246,187.055417507567
"57",89.2865242389962,184.766193013844
"58",89.3429273995571,182.151373305108
"59",89.4331506663002,184.477947079922
"60",89.4375864812173,188.476745305587
"61",89.5058738742955,187.242978214506
"62",89.5553760323673,186.048081901231
"63",89.734418625012,185.016031016924
"64",89.8379839048721,193.884439646226
"65",89.8390616779216,189.485740791312
"66",89.8940660385415,190.800971328227
"67",90.0092413858511,189.468333709363
"68",90.0639813044108,191.443085879155
"69",90.2417223411612,188.623086534423
"70",90.3672151616774,191.956965509423
"71",90.3689719527029,192.427434276323
"72",90.425616602879,189.853506276047
"73",90.4666313435882,189.032702845281
"74",90.5993800214492,189.523298101434
"75",90.6435261084698,192.095028670474
"76",90.6981551274657,193.80965987627
"77",90.7234486727975,193.063019351071
"78",90.8113951073028,190.31726386916
"79",90.8524831617251,191.796015541378
"80",90.8537130313925,191.828768485468
"81",90.9137358749285,190.764221638566
"82",90.9243242023513,193.693855987436
"83",90.9509340906516,190.931821223774
"84",91.0407646582462,192.731888879282
"85",91.2027907092124,189.775884234506
"86",91.3633747515269,191.550692855663
"87",91.5596104646102,191.214344939196
"88",91.6594009613618,193.549327734173
"89",91.6850888892077,190.937920661856
"90",91.6859867936,190.59432956347
"91",91.7641968932003,198.224344878478
"92",91.799423804041,197.059923321692
"93",91.8033854686655,196.282456981057
"94",91.8548615160398,193.929785807527
"95",91.9943817518651,194.631001871216
"96",92.1467967913486,195.500479026186
"97",92.1989227435552,195.672302180544
"98",92.2457698499784,194.945052776914
"99",92.2913043224253,192.57919081009
"100",92.3237031442113,195.936933461859
"101",92.4495395808481,195.383340037949
"102",92.5279994541779,196.190380022264
"103",92.7090117172338,193.804976405969
"104",92.7101317211054,194.899382922506
"105",92.8090503532439,196.680572063431
"106",92.8926670318469,198.754635250152
"107",92.9544108267874,194.776022919327
"108",92.9958960576914,197.158272656319
"109",93.0706475395709,196.583980322594
"110",93.0862656515092,195.420972157567
"111",93.1184114865027,195.779169010886
"112",93.1873559230007,195.275942042723
"113",93.1875851610675,196.862927925448
"114",93.2640097965486,194.91417771687
"115",93.2684585615061,198.054145399513
"116",93.2817925629206,195.977160801975
"117",93.3400646643713,197.25279554743
"118",93.3461486897431,195.42366295302
"119",93.4138268791139,198.340053158562
"120",93.4546420257539,196.795334344619
"121",93.4632358932868,204.973332742854
"122",93.5239709820598,202.815782762322
"123",93.5704330448061,200.72119677535
"124",93.6266981554218,198.524771168599
"125",93.6319600697607,204.031207529944
"126",93.711203658022,198.315321123014
"127",93.767951077316,202.431743105635
"128",93.8590761250816,202.279886446669
"129",93.8801394635811,199.432971564121
"130",93.9509002305567,202.154807182295
"131",94.0677211480215,199.342703299942
"132",94.3656532769091,196.503737315265
"133",94.3897289806046,197.581128793241
"134",94.4392845663242,197.330407550052
"135",94.5784544944763,199.012225145702
"136",94.6575833205134,200.056297363992
"137",94.663334263023,201.038970569229
"138",94.7491649445146,202.635569162912
"139",94.7985342564061,203.613859111255
"140",94.9154880689457,198.226574018253
"141",94.9306188360788,200.230934464126
"142",94.9605573038571,200.118662052605
"143",94.9936456698924,199.515533808742
"144",95.0932761281729,201.508160751853
"145",95.1670564129017,198.898823558153
"146",95.2266570110805,200.816138803809
"147",95.2938874461688,200.480921541632
"148",95.3617098112591,197.764506255524
"149",95.4687794321217,204.539307629681
"150",95.5129819293506,200.192709846003
"151",95.6495393649675,202.256330601244
"152",95.9060039697215,202.767960436198
"153",95.9907437954098,204.081457040456
"154",96.068098472897,201.539965648937
"155",96.1104156007059,204.988397743953
"156",96.249449972529,202.15814865318
"157",96.2798645533621,204.449791466984
"158",96.3158723921515,204.153561797693
"159",96.4062421047129,206.091994402934
"160",96.4474402065389,204.491998761609
"161",96.4753931062296,202.160734234427
"162",96.494829650037,201.765090317514
"163",96.4991522813216,205.603456977822
"164",96.5584802441299,201.183133867743
"165",96.6707660770044,205.067851374388
"166",96.6709198569879,203.257775207747
"167",96.7473599500954,201.92268780877
"168",96.9269168702886,204.997538358697
"169",96.9731049914844,201.242214881193
"170",97.0694738836028,205.63700937021
"171",97.1472291043028,207.838366764419
"172",97.2616517427377,203.678865650064
"173",97.4295855755918,204.16200629891
"174",97.4818411748856,204.59895368622
"175",97.7093194122426,203.565636580369
"176",97.7543855598196,204.071230404069
"177",97.810034265276,203.852768802038
"178",97.9832542431541,207.945122566459
"179",98.1281415652484,206.365101553416
"180",98.1488980003633,206.330337939057
"181",98.1812458811328,207.414331788862
"182",98.1915516545996,203.754255933545
"183",98.2434274000116,208.939729293919
"184",98.2505998644046,204.172463991325
"185",98.262580523733,202.926580594757
"186",98.3963210810907,205.787049232734
"187",98.5234414087608,205.199705368151
"188",98.5598862241022,201.496794610214
"189",98.6168423527852,203.531069549702
"190",98.6184048652649,203.76934580043
"191",98.6543260491453,203.521539128601
"192",98.8028695154935,204.651700220464
"193",98.8620200473815,207.756792440867
"194",98.9639579458162,208.087416554331
"195",98.9807447954081,207.771212637178
"196",99.038947892841,206.683188463931
"197",99.0762707055546,207.119266676487
"198",99.132725331001,202.228193897662
"199",99.2879867879674,205.591356270281
"200",99.306616273243,205.138864008546
"201",99.5981772826053,209.471475032014
"202",99.6727408771403,209.190785837307
"203",99.6795215923339,206.48535782971
"204",99.6833758079447,207.026330993679
"205",99.759447327815,205.675301850563
"206",99.9885273957625,204.511244514002
"207",100.15681586694,209.550322161433
"208",100.29637461761,203.620731652342
"209",100.349736670032,208.346484430589
"210",100.428516850807,207.592069451497
"211",100.498580271378,206.745726552462
"212",100.587453122716,208.612047769947
"213",100.668545598164,207.00147845179
"214",100.68100299919,208.443898977381
"215",100.701404802967,206.110464232283
"216",100.7796955714,205.766303289353
"217",100.906961709261,205.853638247922
"218",100.973843715619,212.89660240911
"219",101.034125734586,206.667535689798
"220",101.16870888276,210.074458203541
"221",101.17068993859,205.946255365434
"222",101.238807591144,208.108166475817
"223",101.285315447021,206.135822262151
"224",101.313369285781,208.33294434342
"225",101.466651300434,207.724607625592
"226",101.523431178648,207.439029557734
"227",101.53665543301,210.440946427272
"228",101.606486192904,210.723440198444
"229",101.614934375975,208.328330002672
"230",101.675118054263,210.630745266697
"231",101.799068003893,208.108538769262
"232",101.83118540328,208.108658565055
"233",101.872247795109,210.55974436292
"234",101.936933198012,204.182080608776
"235",102.053358091507,206.536128515492
"236",102.072878768668,210.841013043104
"237",102.125488370657,208.741973620166
"238",102.20003914088,207.708053804241
"239",102.261678169016,207.881879126126
"240",102.27610811824,209.072211289194
"241",102.296198464464,208.001291991305
"242",102.300933436491,210.533072977293
"243",102.751428238116,213.913392523635
"244",102.835698530544,209.795932810408
"245",102.86917762598,212.7736009051
"246",102.978258233052,209.831112125893
"247",103.15068183234,209.319668605449
"248",103.160002788063,213.118767398277
"249",103.229975425638,210.058472358214
"250",103.273483873345,207.357706922046
"251",103.373063607141,207.860013284459
"252",103.401555609889,213.245072917388
"253",103.444411121309,210.249804592029
"254",103.512269598432,211.713638347413
"255",103.677395277191,209.088971836411
"256",103.706246374641,210.055184036214
"257",103.726037675515,213.60860439673
"258",103.778555823956,209.773581914919
"259",104.006681430619,210.329319683269
"260",104.084899101872,210.985750804537
"261",104.087135561276,210.804967282404
"262",104.143491343129,209.829118403226
"263",104.184463371057,206.520675011425
"264",104.267534646206,209.95509167842
"265",104.268453519326,210.331835624586
"266",104.341021787841,212.251685434601
"267",104.52267481247,211.971862165584
"268",104.530406412669,211.045180134413
"269",104.576086045709,210.974804620993
"270",104.703468182124,213.360971772356
"271",104.704140201211,212.177187620812
"272",104.756065204274,208.218735952717
"273",104.828754556365,210.09784164368
"274",104.93825427955,211.896597180963
"275",104.973584630061,213.188916906515
"276",104.973645594437,208.605815527903
"277",105.188330525998,208.56773934571
"278",105.201946648303,208.368987595637
"279",105.218063958455,207.602134804544
"280",105.258074351586,207.641661675757
"281",105.35943927709,209.428884875787
"282",105.488254704978,213.698615764012
"283",105.538205574267,210.952274317713
"284",105.603138487786,210.265148863908
"285",105.619088418316,210.849162977676
"286",105.7400130108,210.499876764799
"287",105.744637390599,211.500628922515
"288",105.842123848852,211.246372246315
"289",106.11079411814,211.473539052521
"290",106.237728451379,209.567877693515
"291",106.24472796917,212.501061638925
"292",106.32302938262,213.324358187738
"293",106.329428881872,209.546726914256
"294",106.342150717974,213.639054426848
"295",106.384419684764,215.764333689852
"296",106.475629389752,212.150554178551
"297",106.475671641529,210.977482552723
"298",106.479388645384,213.992726964236
"299",106.757837822661,215.861336212226
"300",106.769127477892,213.390076678089
"301",106.80323145818,208.775469169521
"302",106.891424648929,213.833821290503
"303",107.0164240757,215.311254248221
"304",107.04404683318,215.566472122411
"305",107.077474051621,216.40831337421
"306",107.208755505271,212.374747691428
"307",107.213190845214,213.308018671753
"308",107.310495653655,218.517865838257
"309",107.443085690029,218.830953592465
"310",107.626302987337,215.896360355783
"311",107.739861556329,215.221040663296
"312",107.815198025201,213.555692229112
"313",107.902222387493,217.497439168819
"314",108.016894359607,220.278390087773
"315",108.0441822391,215.347618123746
"316",108.09030594537,219.265608248488
"317",108.281309932936,218.489810202677
"318",108.307836169843,219.855167863353
"319",108.352917956654,218.973617575532
"320",108.35525463568,216.549009272127
"321",108.371888361871,217.540984017473
"322",108.424669674132,219.177664429087
"323",108.508231360465,219.34818720431
"324",108.568501672707,219.608154910311
"325",108.705891612917,219.705210251356
"326",108.841357005294,216.533555999372
"327",108.86208137963,222.91579538552
"328",108.940789985936,219.770305319863
"329",109.017050210387,220.981610252315
"330",109.057044426445,224.341620952389
"331",109.192003803328,217.26997980479
"332",109.221855783835,219.335699477038
"333",109.260527342558,221.325910259616
"334",109.285535400268,220.132714970511
"335",109.567800096702,214.799137927989
"336",109.634753873106,222.824492578996
"337",109.673581775278,223.046576242072
"338",109.722548364662,221.292228324453
"339",109.733398857061,219.930157057694
"340",109.745651439298,224.956975473848
"341",109.806112453807,224.674892987315
"342",109.811593345366,215.999938233087
"343",109.83415825991,220.944878086603
"344",109.941827186849,222.259980098974
"345",110.049766213633,223.148765668388
"346",110.120804819744,222.09131068954
"347",110.124877516646,224.205254677443
"348",110.189798010979,223.213574914289
"349",110.241408280563,222.201853431035
"350",110.428897966631,222.396049579972
"351",110.449170423672,225.352508034426
"352",110.957151697949,226.30599559853
"353",111.226370367222,223.214398190865
"354",111.245767551009,224.014619493473
"355",111.250735421199,226.099372662521
"356",111.276875510812,227.463708865617
"357",111.689950241707,225.455932434669
"358",111.712902693544,225.881890726057
"359",111.718724204693,224.098312416402
"360",111.819085774478,226.119590662339
"361",112.106868766714,228.809241935507
"362",112.131487729494,226.934865762129
"363",112.238515405916,227.319142194918
"364",112.24682827713,227.785944513834
"365",112.34021182172,224.871655864809
"366",112.435543593019,230.575171031664
"367",112.498388742097,226.928786609275
"368",112.51635277411,225.197598115118
"369",112.541768394876,224.550553572106
"370",112.586477808654,231.997668694482
"371",112.591621691827,226.04026894866
"372",112.623763454612,232.339177507322
"373",112.625910416245,227.646735789964
"374",112.62706303969,226.85553725064
"375",112.753983626608,225.754037285638
"376",112.830136464909,229.765380733001
"377",112.958727781661,228.502929719689
"378",112.964226233307,230.603496459181
"379",113.007149694022,229.03068106162
"380",113.027761778794,229.165156258023
"381",113.154313792475,230.869148077159
"382",113.202444140334,229.376803661331
"383",113.228829044383,229.736860228609
"384",113.352146928664,232.180407904353
"385",113.412881689146,229.361107691748
"386",113.550373651087,231.056401479251
"387",113.749193190597,230.723070628061
"388",113.763547269627,231.769746715332
"389",113.84120794246,231.997342251231
"390",113.853466378059,229.805226971917
"391",114.361262230668,234.535249610774
"392",114.40885215532,229.72862270516
"393",114.617450218648,232.173015995076
"394",114.64199064998,236.694049737213
"395",114.677872906905,234.327893168082
"396",114.691569725983,231.144597663845
"397",114.775334848091,235.341182034181
"398",114.868750837632,238.231198167448
"399",114.900851927232,234.800317135155
"400",114.985947425012,231.143254626246
